-3.7102,0,2.4699
-3.6758,0,2.4454
-3.642,0,2.4213
-3.6089,0,2.3976
-3.5763,0,2.3744
-3.5443,0,2.3516
-3.5129,0,2.3292
-3.4821,1.1102e-16,2.3072
-3.4518,0,2.2856
-3.422,1.1102e-16,2.2643
-3.3927,1.1102e-16,2.2434
-3.3639,0,2.2229
-3.3356,0,2.2027
-3.3078,1.1102e-16,2.1829
-3.2804,0,2.1634
-3.2535,0,2.1442
-3.227,0,2.1253
-3.2009,0,2.1067
-3.1753,0,2.0884
-3.1501,1.1102e-16,2.0704
-3.1252,0,2.0527
-3.1008,0,2.0353
-3.0767,1.1102e-16,2.0181
-3.053,0,2.0012
-3.0297,1.1102e-16,1.9846
-3.0067,0,1.9682
-2.9841,0,1.952
-2.9618,1.1102e-16,1.9361
-2.9398,0,1.9205
-2.9182,0,1.905
-2.8969,0,1.8898
-2.8759,0,1.8748
-2.8551,0,1.8601
-2.8347,0,1.8455
-2.8146,0,1.8311
-2.7948,0,1.817
-2.7752,0,1.803
-2.7559,0,1.7893
-2.7369,0,1.7757
-2.7181,0,1.7623
-2.6996,0,1.7491
-2.6814,0,1.7361
-2.6633,0,1.7233
-2.6456,0,1.7106
-2.628,0,1.6981
-2.6107,0,1.6857
-2.5936,0,1.6736
-2.5768,0,1.6615
-2.5601,0,1.6497
-2.5437,0,1.6379
-2.5275,0,1.6264
-2.5115,0,1.615
-2.4957,0,1.6037
-2.4801,0,1.5925
-2.4647,0,1.5815
-2.4494,0,1.5707
-2.4344,0,1.56
-2.4195,0,1.5494
-2.4049,0,1.5389
-2.3904,0,1.5286
-2.376,0,1.5183
-2.3619,0,1.5082
-2.3479,1.1102e-16,1.4983
-2.3341,0,1.4884
-2.3204,0,1.4787
-2.3069,1.1102e-16,1.469
-2.2936,0,1.4595
-2.2804,0,1.4501
-2.2673,0,1.4408
-2.2544,0,1.4316
-2.2417,0,1.4225
-2.2291,0,1.4135
-2.2166,0,1.4046
-2.2043,0,1.3958
-2.1921,0,1.3872
-2.18,0,1.3786
-2.1681,0,1.3701
-2.1563,0,1.3616
-2.1447,0,1.3533
-2.1331,0,1.3451
-2.1217,0,1.3369
-2.1104,0,1.3289
-2.0992,0,1.3209
-2.0882,0,1.313
-2.0772,0,1.3052
-2.0664,0,1.2975
-2.0557,0,1.2899
-2.0451,0,1.2823
-2.0346,0,1.2748
-2.0242,0,1.2674
-2.0139,0,1.2601
-2.0038,1.1102e-16,1.2528
-1.9937,0,1.2456
-1.9837,0,1.2385
-1.9738,0,1.2315
-1.964,0,1.2245
-1.9544,0,1.2176
-1.9448,0,1.2108
-1.9353,1.1102e-16,1.204
-1.9259,0,1.1973
-1.9166,0,1.1906
-1.9073,0,1.1841
-1.8982,0,1.1775
-1.8892,1.1102e-16,1.1711
-1.8802,1.1102e-16,1.1647
-1.8713,1.1102e-16,1.1584
-1.8625,0,1.1521
-1.8538,0,1.1459
-1.8452,0,1.1397
-1.8367,0,1.1336
-1.8282,1.1102e-16,1.1276
-1.8198,1.1102e-16,1.1216
-1.8115,0,1.1157
-1.8032,1.1102e-16,1.1098
-1.7951,0,1.104
-1.787,0,1.0982
-1.779,0,1.0925
-1.771,0,1.0868
-1.7631,1.1102e-16,1.0812
-1.7553,0,1.0756
-1.7476,1.1102e-16,1.0701
-1.7399,0,1.0647
-1.7323,0,1.0592
-1.7248,0,1.0539
-1.7173,0,1.0485
-1.7099,0,1.0432
-1.7026,0,1.038
-1.6953,0,1.0328
-1.6881,0,1.0277
-1.6809,0,1.0226
-1.6738,1.1102e-16,1.0175
-1.6668,0,1.0125
-1.6598,0,1.0075
-1.6529,0,1.0026
-1.646,0,0.99767
-1.6392,0,0.99282
-1.6325,1.1102e-16,0.988
-1.6258,0,0.98323
-1.6191,0,0.97849
-1.6125,0,0.9738
-1.606,0,0.96914
-1.5995,0,0.96452
-1.5931,1.1102e-16,0.95993
-1.5867,0,0.95538
-1.5804,1.1102e-16,0.95087
-1.5741,0,0.9464
-1.5679,0,0.94196
-1.5617,0,0.93755
-1.5556,0,0.93318
-1.5495,0,0.92884
-1.5435,0,0.92454
-1.5375,0,0.92027
-1.5316,0,0.91604
-1.5257,1.1102e-16,0.91183
-1.5198,0,0.90766
-1.514,1.1102e-16,0.90352
-1.5083,0,0.89941
-1.5025,0,0.89534
-1.4969,1.1102e-16,0.89129
-1.4912,0,0.88727
-1.4856,0,0.88329
-1.4801,0,0.87933
-1.4746,0,0.87541
-1.4691,0,0.87151
-1.4637,1.1102e-16,0.86764
-1.4583,0,0.8638
-1.453,0,0.85999
-1.4477,0,0.8562
-1.4424,0,0.85245
-1.4372,1.1102e-16,0.84872
-1.432,0,0.84501
-1.4268,0,0.84134
-1.4217,0,0.83769
-1.4166,0,0.83407
-1.4116,0,0.83047
-1.4066,0,0.8269
-1.4016,0,0.82335
-1.3967,0,0.81983
-1.3918,0,0.81633
-1.3869,0,0.81286
-1.3821,0,0.80941
-1.3773,0,0.80599
-20.96,0,14.82
-19.904,0,14.065
-18.95,0,13.382
-18.083,0,12.762
-17.292,0,12.195
-16.567,1.1102e-16,11.677
-15.9,0,11.2
-15.285,0,10.76
-14.716,0,10.353
-14.188,0,9.9748
-13.696,0,9.623
-13.237,0,9.2948
-12.808,0,8.9878
-12.406,0,8.7001
-12.029,1.1102e-16,8.43
-11.673,0,8.1758
-11.339,0,7.9361
-11.022,0,7.7099
-10.723,0,7.4959
-10.44,0,7.2932
-10.171,0,7.101
-9.9161,0,6.9184
-9.6734,0,6.7447
-9.4423,0,6.5794
-9.222,0,6.4218
-9.0117,0,6.2713
-8.8108,0,6.1276
-8.6186,0,5.9901
-8.4347,1.1102e-16,5.8585
-8.2584,0,5.7324
-8.0894,0,5.6114
-7.9272,0,5.4953
-7.7713,0,5.3838
-7.6214,0,5.2766
-7.4772,0,5.1734
-7.3384,0,5.0741
-7.2046,0,4.9784
-7.0756,0,4.8861
-6.9512,1.1102e-16,4.7971
-6.831,0,4.7111
-6.715,0,4.6281
-6.6028,0,4.5478
-6.4943,0,4.4702
-6.3893,0,4.395
-6.2876,1.1102e-16,4.3223
-6.1892,1.1102e-16,4.2519
-6.0937,0,4.1836
-6.0012,0,4.1174
-5.9114,0,4.0532
-5.8243,0,3.9908
-5.7397,1.1102e-16,3.9303
-5.6576,0,3.8715
-5.5777,0,3.8144
-5.5001,0,3.7588
-5.4246,0,3.7048
-5.3512,0,3.6523
-5.2797,0,3.6011
-5.2101,0,3.5513
-5.1423,0,3.5028
-5.0762,0,3.4556
-5.0119,0,3.4095
-4.9491,0,3.3646
-4.8879,0,3.3208
-4.8282,0,3.2781
-4.7699,0,3.2364
-4.713,0,3.1957
-4.6575,0,3.156
-4.6032,1.1102e-16,3.1172
-4.5502,0,3.0792
-4.4984,0,3.0422
-4.4478,1.1102e-16,3.006
-4.3983,0,2.9705
-4.3499,1.1102e-16,2.9359
-4.3025,0,2.902
-4.2562,0,2.8689
-4.2109,0,2.8364
-4.1665,1.1102e-16,2.8047
-4.123,1.1102e-16,2.7736
-4.0804,1.1102e-16,2.7431
-4.0387,0,2.7133
-3.9979,0,2.6841
-3.9578,0,2.6554
-3.9186,0,2.6273
-3.8801,0,2.5998
-3.8424,0,2.5728
-3.8054,0,2.5463
-3.7691,0,2.5204
-3.7335,0,2.4949
-3.6986,0,2.4699
-3.6643,0,2.4454
-3.6306,0,2.4213
-3.5976,0,2.3976
-3.5651,0,2.3744
-3.5332,0,2.3516
-3.5019,0,2.3292
-3.4712,1.1102e-16,2.3072
-3.441,0,2.2856
-3.4113,1.1102e-16,2.2643
-3.3821,1.1102e-16,2.2434
-3.3534,0,2.2229
-3.3251,0,2.2027
-3.2974,1.1102e-16,2.1829
-3.2701,0,2.1634
-3.2433,0,2.1442
-3.2169,0,2.1253
-3.1909,0,2.1067
-3.1654,0,2.0884
-3.1402,1.1102e-16,2.0704
-3.1155,0,2.0527
-3.0911,0,2.0353
-3.0671,1.1102e-16,2.0181
-3.0435,0,2.0012
-3.0202,1.1102e-16,1.9846
-2.9973,0,1.9682
-2.9748,0,1.952
-2.9525,1.1102e-16,1.9361
-2.9306,0,1.9205
-2.9091,0,1.905
-2.8878,0,1.8898
-2.8669,0,1.8748
-2.8462,0,1.8601
-2.8259,0,1.8455
-2.8058,0,1.8311
-2.786,0,1.817
-2.7665,0,1.803
-2.7473,0,1.7893
-2.7283,0,1.7757
-2.7096,0,1.7623
-2.6912,0,1.7491
-2.673,0,1.7361
-2.655,0,1.7233
-2.6373,0,1.7106
-2.6198,0,1.6981
-2.6026,0,1.6857
-2.5855,0,1.6736
-2.5687,0,1.6615
-2.5521,0,1.6497
-2.5358,0,1.6379
-2.5196,0,1.6264
-2.5036,0,1.615
-2.4879,0,1.6037
-2.4723,0,1.5925
-2.4569,0,1.5815
-2.4418,0,1.5707
-2.4268,0,1.56
-2.412,0,1.5494
-2.3973,0,1.5389
-2.3829,0,1.5286
-2.3686,0,1.5183
-2.3545,0,1.5082
-2.3405,1.1102e-16,1.4983
-2.3268,0,1.4884
-2.3131,0,1.4787
-2.2997,1.1102e-16,1.469
-2.2864,0,1.4595
-2.2732,0,1.4501
-2.2602,0,1.4408
-2.2474,0,1.4316
-2.2347,0,1.4225
-2.2221,0,1.4135
-2.2097,0,1.4046
-2.1974,0,1.3958
-2.1852,0,1.3872
-2.1732,0,1.3786
-2.1613,0,1.3701
-2.1496,0,1.3616
-2.138,0,1.3533
-2.1264,0,1.3451
-2.1151,0,1.3369
-2.1038,0,1.3289
-2.0927,0,1.3209
-2.0816,0,1.313
-2.0707,0,1.3052
-2.0599,0,1.2975
-2.0493,0,1.2899
-2.0387,0,1.2823
-2.0282,0,1.2748
-2.0179,0,1.2674
-2.0076,0,1.2601
-1.9975,1.1102e-16,1.2528
-1.9874,0,1.2456
-1.9775,0,1.2385
-1.9676,0,1.2315
-1.9579,0,1.2245
-1.9482,0,1.2176
-1.9387,0,1.2108
-1.9292,1.1102e-16,1.204
-1.9199,0,1.1973
-1.9106,0,1.1906
-1.9014,0,1.1841
-1.8923,0,1.1775
-1.8833,1.1102e-16,1.1711
-1.8743,1.1102e-16,1.1647
-1.8655,1.1102e-16,1.1584
-1.8567,0,1.1521
-1.848,0,1.1459
-1.8394,0,1.1397
-1.8309,0,1.1336
-1.8225,1.1102e-16,1.1276
-1.8141,1.1102e-16,1.1216
-1.8058,0,1.1157
-1.7976,1.1102e-16,1.1098
-1.7895,0,1.104
-1.7814,0,1.0982
-1.7734,0,1.0925
-1.7655,0,1.0868
-1.7576,1.1102e-16,1.0812
-1.7498,0,1.0756
-1.7421,1.1102e-16,1.0701
-1.7345,0,1.0647
-1.7269,0,1.0592
-1.7194,0,1.0539
-1.7119,0,1.0485
-1.7046,0,1.0432
-1.6972,0,1.038
-1.69,0,1.0328
-1.6828,0,1.0277
-1.6757,0,1.0226
-1.6686,1.1102e-16,1.0175
-1.6616,0,1.0125
-1.6546,0,1.0075
-1.6477,0,1.0026
-1.6409,0,0.99767
-1.6341,0,0.99282
-1.6274,1.1102e-16,0.988
-1.6207,0,0.98323
-1.6141,0,0.97849
-1.6075,0,0.9738
-1.601,0,0.96914
-1.5945,0,0.96452
-1.5881,1.1102e-16,0.95993
-1.5818,0,0.95538
-1.5755,1.1102e-16,0.95087
-1.5692,0,0.9464
-1.563,0,0.94196
-1.5568,0,0.93755
-1.5507,0,0.93318
-1.5447,0,0.92884
-1.5387,0,0.92454
-1.5327,0,0.92027
-1.5268,0,0.91604
-1.5209,1.1102e-16,0.91183
-1.5151,0,0.90766
-1.5093,1.1102e-16,0.90352
-1.5035,0,0.89941
-1.4978,0,0.89534
-1.4922,1.1102e-16,0.89129
-1.4866,0,0.88727
-1.481,0,0.88329
-1.4755,0,0.87933
-1.47,0,0.87541
-1.4645,0,0.87151
-1.4591,1.1102e-16,0.86764
-1.4538,0,0.8638
-1.4484,0,0.85999
-1.4431,0,0.8562
-1.4379,0,0.85245
-1.4327,1.1102e-16,0.84872
-1.4275,0,0.84501
-1.4224,0,0.84134
-1.4173,0,0.83769
-1.4122,0,0.83407
-1.4072,0,0.83047
-1.4022,0,0.8269
-1.3972,0,0.82335
-1.3923,0,0.81983
-1.3874,0,0.81633
-1.3826,0,0.81286
-1.3777,0,0.80941
-1.373,0,0.80599
-20.894,0,14.82
-19.842,0,14.065
-18.891,0,13.382
-18.026,0,12.762
-17.237,0,12.195
-16.515,1.1102e-16,11.677
-15.85,0,11.2
-15.237,0,10.76
-14.67,0,10.353
-14.143,0,9.9748
-13.653,0,9.623
-13.196,0,9.2948
-12.768,0,8.9878
-12.367,0,8.7001
-11.991,1.1102e-16,8.43
-11.637,0,8.1758
-11.303,0,7.9361
-10.988,0,7.7099
-10.69,0,7.4959
-10.407,0,7.2932
-10.139,0,7.101
-9.885,0,6.9184
-9.643,0,6.7447
-9.4127,0,6.5794
-9.193,0,6.4218
-8.9834,0,6.2713
-8.7831,0,6.1276
-8.5916,0,5.9901
-8.4082,1.1102e-16,5.8585
-8.2325,0,5.7324
-8.064,0,5.6114
-7.9023,0,5.4953
-7.7469,0,5.3838
-7.5975,0,5.2766
-7.4537,0,5.1734
-7.3153,0,5.0741
-7.182,0,4.9784
-7.0534,0,4.8861
-6.9293,1.1102e-16,4.7971
-6.8096,0,4.7111
-6.6939,0,4.6281
-6.582,0,4.5478
-6.4739,0,4.4702
-6.3692,0,4.395
-6.2679,1.1102e-16,4.3223
-6.1697,1.1102e-16,4.2519
-6.0746,0,4.1836
-5.9824,0,4.1174
-5.8929,0,4.0532
-5.806,0,3.9908
-5.7217,1.1102e-16,3.9303
-5.6398,0,3.8715
-5.5602,0,3.8144
-5.4828,0,3.7588
-5.4076,0,3.7048
-5.3344,0,3.6523
-5.2631,0,3.6011
-5.1937,0,3.5513
-5.1261,0,3.5028
-5.0603,0,3.4556
-4.9961,0,3.4095
-4.9336,0,3.3646
-4.8725,0,3.3208
-4.813,0,3.2781
-4.7549,0,3.2364
-4.6982,0,3.1957
-4.6428,0,3.156
-4.5888,1.1102e-16,3.1172
-4.5359,0,3.0792
-4.4843,0,3.0422
-4.4338,1.1102e-16,3.006
-4.3845,0,2.9705
-4.3362,1.1102e-16,2.9359
-4.289,0,2.902
-4.2428,0,2.8689
-4.1976,0,2.8364
-4.1534,1.1102e-16,2.8047
-4.1101,1.1102e-16,2.7736
-4.0676,1.1102e-16,2.7431
-4.0261,0,2.7133
-3.9853,0,2.6841
-3.9454,0,2.6554
-3.9063,0,2.6273
-3.8679,0,2.5998
-3.8303,0,2.5728
-3.7935,0,2.5463
-3.7573,0,2.5204
-3.7218,0,2.4949
-3.687,0,2.4699
-3.6528,0,2.4454
-3.6192,0,2.4213
-3.5863,0,2.3976
-3.5539,0,2.3744
-3.5221,0,2.3516
-3.4909,0,2.3292
-3.4603,1.1102e-16,2.3072
-3.4301,0,2.2856
-3.4005,1.1102e-16,2.2643
-3.3714,1.1102e-16,2.2434
-3.3428,0,2.2229
-3.3147,0,2.2027
-3.2871,1.1102e-16,2.1829
-3.2599,0,2.1634
-3.2331,0,2.1442
-3.2068,0,2.1253
-3.1809,0,2.1067
-3.1554,0,2.0884
-3.1303,1.1102e-16,2.0704
-3.1057,0,2.0527
-3.0814,0,2.0353
-3.0575,1.1102e-16,2.0181
-3.0339,0,2.0012
-3.0107,1.1102e-16,1.9846
-2.9879,0,1.9682
-2.9654,0,1.952
-2.9433,1.1102e-16,1.9361
-2.9214,0,1.9205
-2.8999,0,1.905
-2.8787,0,1.8898
-2.8579,0,1.8748
-2.8373,0,1.8601
-2.817,0,1.8455
-2.797,0,1.8311
-2.7773,0,1.817
-2.7578,0,1.803
-2.7387,0,1.7893
-2.7198,0,1.7757
-2.7011,0,1.7623
-2.6827,0,1.7491
-2.6646,0,1.7361
-2.6467,0,1.7233
-2.629,0,1.7106
-2.6116,0,1.6981
-2.5944,0,1.6857
-2.5774,0,1.6736
-2.5607,0,1.6615
-2.5441,0,1.6497
-2.5278,0,1.6379
-2.5117,0,1.6264
-2.4958,0,1.615
-2.4801,0,1.6037
-2.4645,0,1.5925
-2.4492,0,1.5815
-2.4341,0,1.5707
-2.4191,0,1.56
-2.4044,0,1.5494
-2.3898,0,1.5389
-2.3754,0,1.5286
-2.3612,0,1.5183
-2.3471,0,1.5082
-2.3332,1.1102e-16,1.4983
-2.3194,0,1.4884
-2.3059,0,1.4787
-2.2925,1.1102e-16,1.469
-2.2792,0,1.4595
-2.2661,0,1.4501
-2.2531,0,1.4408
-2.2403,0,1.4316
-2.2276,0,1.4225
-2.2151,0,1.4135
-2.2027,0,1.4046
-2.1905,0,1.3958
-2.1784,0,1.3872
-2.1664,0,1.3786
-2.1545,0,1.3701
-2.1428,0,1.3616
-2.1312,0,1.3533
-2.1198,0,1.3451
-2.1084,0,1.3369
-2.0972,0,1.3289
-2.0861,0,1.3209
-2.0751,0,1.313
-2.0642,0,1.3052
-2.0535,0,1.2975
-2.0428,0,1.2899
-2.0323,0,1.2823
-2.0219,0,1.2748
-2.0115,0,1.2674
-2.0013,0,1.2601
-1.9912,1.1102e-16,1.2528
-1.9812,0,1.2456
-1.9713,0,1.2385
-1.9615,0,1.2315
-1.9517,0,1.2245
-1.9421,0,1.2176
-1.9326,0,1.2108
-1.9232,1.1102e-16,1.204
-1.9138,0,1.1973
-1.9046,0,1.1906
-1.8954,0,1.1841
-1.8863,0,1.1775
-1.8773,1.1102e-16,1.1711
-1.8684,1.1102e-16,1.1647
-1.8596,1.1102e-16,1.1584
-1.8509,0,1.1521
-1.8422,0,1.1459
-1.8337,0,1.1397
-1.8252,0,1.1336
-1.8167,1.1102e-16,1.1276
-1.8084,1.1102e-16,1.1216
-1.8001,0,1.1157
-1.792,1.1102e-16,1.1098
-1.7838,0,1.104
-1.7758,0,1.0982
-1.7678,0,1.0925
-1.7599,0,1.0868
-1.7521,1.1102e-16,1.0812
-1.7444,0,1.0756
-1.7367,1.1102e-16,1.0701
-1.729,0,1.0647
-1.7215,0,1.0592
-1.714,0,1.0539
-1.7066,0,1.0485
-1.6992,0,1.0432
-1.6919,0,1.038
-1.6847,0,1.0328
-1.6775,0,1.0277
-1.6704,0,1.0226
-1.6633,1.1102e-16,1.0175
-1.6563,0,1.0125
-1.6494,0,1.0075
-1.6425,0,1.0026
-1.6357,0,0.99767
-1.629,0,0.99282
-1.6222,1.1102e-16,0.988
-1.6156,0,0.98323
-1.609,0,0.97849
-1.6025,0,0.9738
-1.596,0,0.96914
-1.5895,0,0.96452
-1.5831,1.1102e-16,0.95993
-1.5768,0,0.95538
-1.5705,1.1102e-16,0.95087
-1.5643,0,0.9464
-1.5581,0,0.94196
-1.552,0,0.93755
-1.5459,0,0.93318
-1.5398,0,0.92884
-1.5338,0,0.92454
-1.5279,0,0.92027
-1.522,0,0.91604
-1.5161,1.1102e-16,0.91183
-1.5103,0,0.90766
-1.5045,1.1102e-16,0.90352
-1.4988,0,0.89941
-1.4931,0,0.89534
-1.4875,1.1102e-16,0.89129
-1.4819,0,0.88727
-1.4763,0,0.88329
-1.4708,0,0.87933
-1.4654,0,0.87541
-1.4599,0,0.87151
-1.4545,1.1102e-16,0.86764
-1.4492,0,0.8638
-1.4439,0,0.85999
-1.4386,0,0.8562
-1.4334,0,0.85245
-1.4282,1.1102e-16,0.84872
-1.423,0,0.84501
-1.4179,0,0.84134
-1.4128,0,0.83769
-1.4078,0,0.83407
-1.4028,0,0.83047
-1.3978,0,0.8269
-1.3928,0,0.82335
-1.3879,0,0.81983
-1.3831,0,0.81633
-1.3782,0,0.81286
-1.3734,0,0.80941
-1.3686,0,0.80599
-20.828,0,14.82
-19.779,0,14.065
-18.831,0,13.382
-17.969,0,12.762
-17.183,0,12.195
-16.463,1.1102e-16,11.677
-15.801,0,11.2
-15.189,0,10.76
-14.624,0,10.353
-14.099,0,9.9748
-13.61,0,9.623
-13.154,0,9.2948
-12.728,0,8.9878
-12.328,0,8.7001
-11.953,1.1102e-16,8.43
-11.6,0,8.1758
-11.267,0,7.9361
-10.953,0,7.7099
-10.656,0,7.4959
-10.374,0,7.2932
-10.107,0,7.101
-9.8539,0,6.9184
-9.6127,0,6.7447
-9.383,0,6.5794
-9.1641,0,6.4218
-8.9551,0,6.2713
-8.7555,0,6.1276
-8.5645,0,5.9901
-8.3817,1.1102e-16,5.8585
-8.2066,0,5.7324
-8.0386,0,5.6114
-7.8774,0,5.4953
-7.7225,0,5.3838
-7.5736,0,5.2766
-7.4303,0,5.1734
-7.2923,0,5.0741
-7.1594,0,4.9784
-7.0312,0,4.8861
-6.9075,1.1102e-16,4.7971
-6.7881,0,4.7111
-6.6728,0,4.6281
-6.5613,0,4.5478
-6.4535,0,4.4702
-6.3492,0,4.395
-6.2481,1.1102e-16,4.3223
-6.1503,1.1102e-16,4.2519
-6.0555,0,4.1836
-5.9635,0,4.1174
-5.8743,0,4.0532
-5.7877,0,3.9908
-5.7037,1.1102e-16,3.9303
-5.622,0,3.8715
-5.5427,0,3.8144
-5.4656,0,3.7588
-5.3905,0,3.7048
-5.3176,0,3.6523
-5.2465,0,3.6011
-5.1773,0,3.5513
-5.11,0,3.5028
-5.0444,0,3.4556
-4.9804,0,3.4095
-4.918,0,3.3646
-4.8572,0,3.3208
-4.7979,0,3.2781
-4.7399,0,3.2364
-4.6834,0,3.1957
-4.6282,0,3.156
-4.5743,1.1102e-16,3.1172
-4.5217,0,3.0792
-4.4702,0,3.0422
-4.4199,1.1102e-16,3.006
-4.3707,0,2.9705
-4.3226,1.1102e-16,2.9359
-4.2755,0,2.902
-4.2295,0,2.8689
-4.1844,0,2.8364
-4.1403,1.1102e-16,2.8047
-4.0971,1.1102e-16,2.7736
-4.0548,1.1102e-16,2.7431
-4.0134,0,2.7133
-3.9728,0,2.6841
-3.933,0,2.6554
-3.894,0,2.6273
-3.8558,0,2.5998
-3.8183,0,2.5728
-3.7815,0,2.5463
-3.7454,0,2.5204
-3.7101,0,2.4949
-3.6753,0,2.4699
-3.6413,0,2.4454
-3.6078,0,2.4213
-3.575,0,2.3976
-3.5427,0,2.3744
-3.5111,0,2.3516
-3.4799,0,2.3292
-3.4494,1.1102e-16,2.3072
-3.4193,0,2.2856
-3.3898,1.1102e-16,2.2643
-3.3608,1.1102e-16,2.2434
-3.3323,0,2.2229
-3.3043,0,2.2027
-3.2767,1.1102e-16,2.1829
-3.2496,0,2.1634
-3.2229,0,2.1442
-3.1967,0,2.1253
-3.1709,0,2.1067
-3.1455,0,2.0884
-3.1205,1.1102e-16,2.0704
-3.0959,0,2.0527
-3.0717,0,2.0353
-3.0478,1.1102e-16,2.0181
-3.0244,0,2.0012
-3.0013,1.1102e-16,1.9846
-2.9785,0,1.9682
-2.9561,0,1.952
-2.934,1.1102e-16,1.9361
-2.9122,0,1.9205
-2.8908,0,1.905
-2.8697,0,1.8898
-2.8489,0,1.8748
-2.8283,0,1.8601
-2.8081,0,1.8455
-2.7882,0,1.8311
-2.7685,0,1.817
-2.7491,0,1.803
-2.73,0,1.7893
-2.7112,0,1.7757
-2.6926,0,1.7623
-2.6743,0,1.7491
-2.6562,0,1.7361
-2.6383,0,1.7233
-2.6207,0,1.7106
-2.6034,0,1.6981
-2.5862,0,1.6857
-2.5693,0,1.6736
-2.5526,0,1.6615
-2.5361,0,1.6497
-2.5198,0,1.6379
-2.5038,0,1.6264
-2.4879,0,1.615
-2.4722,0,1.6037
-2.4568,0,1.5925
-2.4415,0,1.5815
-2.4264,0,1.5707
-2.4115,0,1.56
-2.3968,0,1.5494
-2.3823,0,1.5389
-2.3679,0,1.5286
-2.3537,0,1.5183
-2.3397,0,1.5082
-2.3258,1.1102e-16,1.4983
-2.3121,0,1.4884
-2.2986,0,1.4787
-2.2852,1.1102e-16,1.469
-2.272,0,1.4595
-2.2589,0,1.4501
-2.246,0,1.4408
-2.2333,0,1.4316
-2.2206,0,1.4225
-2.2081,0,1.4135
-2.1958,0,1.4046
-2.1836,0,1.3958
-2.1715,0,1.3872
-2.1596,0,1.3786
-2.1478,0,1.3701
-2.1361,0,1.3616
-2.1245,0,1.3533
-2.1131,0,1.3451
-2.1018,0,1.3369
-2.0906,0,1.3289
-2.0795,0,1.3209
-2.0686,0,1.313
-2.0577,0,1.3052
-2.047,0,1.2975
-2.0364,0,1.2899
-2.0259,0,1.2823
-2.0155,0,1.2748
-2.0052,0,1.2674
-1.995,0,1.2601
-1.9849,1.1102e-16,1.2528
-1.975,0,1.2456
-1.9651,0,1.2385
-1.9553,0,1.2315
-1.9456,0,1.2245
-1.936,0,1.2176
-1.9265,0,1.2108
-1.9171,1.1102e-16,1.204
-1.9078,0,1.1973
-1.8986,0,1.1906
-1.8894,0,1.1841
-1.8804,0,1.1775
-1.8714,1.1102e-16,1.1711
-1.8626,1.1102e-16,1.1647
-1.8538,1.1102e-16,1.1584
-1.8451,0,1.1521
-1.8364,0,1.1459
-1.8279,0,1.1397
-1.8194,0,1.1336
-1.811,1.1102e-16,1.1276
-1.8027,1.1102e-16,1.1216
-1.7945,0,1.1157
-1.7863,1.1102e-16,1.1098
-1.7782,0,1.104
-1.7702,0,1.0982
-1.7623,0,1.0925
-1.7544,0,1.0868
-1.7466,1.1102e-16,1.0812
-1.7389,0,1.0756
-1.7312,1.1102e-16,1.0701
-1.7236,0,1.0647
-1.7161,0,1.0592
-1.7086,0,1.0539
-1.7012,0,1.0485
-1.6939,0,1.0432
